lambda-u utility-finmean-conloop
0.0 2.380553723315539
0.1 2.6181865779842632
0.2 2.5400659984337643
0.3 2.359592258307834
0.4 2.2910455916550454
0.5 2.2822700151551003
0.6 2.198408707377341
0.7 2.148674946649499
0.8 1.6108072087429797
0.9 1.0744545180034506
1.0 0.541056320715308
1.0 0.3551514791958921
0.9 0.8360384738911096
0.8 1.3139709751349393
0.7 1.7903884292117822
0.6 1.7960689875860187
0.5 1.9298584318494985
0.4 2.0873527824658353
0.3 2.2869420887586456
0.2 2.480996786287996
0.1 2.569793490785137
0.0 2.353345558028061
