lambda-u utility-finmean utility-stderrfinmean
0.0 2.3879773826546 0.013056893417764733
0.1 2.5939900343847 0.012345175305899606
0.2 2.8000026861148 0.013584306382033373
0.3 3.0060153378449015 0.016336234124349015
0.4 3.212027989575 0.019985516000022897
0.5 3.418040641305101 0.02412837112500201
0.6 3.6240532930351996 0.028550742117176644
0.7 3.830065944765301 0.033140920275005196
0.8 4.0360785964954 0.03783788388432962
0.9 4.2420912482255 0.042606331172148654
1.0 4.448103899955601 0.047424704469238736
