lambda-u utility-finmean-conloop
0.0 6.004979189927924
0.1 5.686479386456334
0.2 5.375289920424703
0.3 5.07080634517267
0.4 4.771979239798765
0.5 4.477649033934392
0.6 4.186774071188098
0.7 3.8985164063743984
0.8 3.6122392676714483
0.9 3.327470968878007
1.0 3.0438646750137703
1.0 2.1874477906541907
0.9 2.5390257984723963
0.8 2.8894418013613965
0.7 3.238348964340893
0.6 3.585275601209639
0.5 3.929584940145786
0.4 4.270439035963858
0.3 4.606796232272396
0.2 4.93749695870281
0.1 5.261491794353621
0.0 5.578176292564479
