lambda-u utility-finmean-conloop
0.0 6.721466948184834
0.1 6.562002672567874
0.2 6.408947747517961
0.3 6.261391250930479
0.4 6.118212801362717
0.5 5.9783686980182775
0.6 5.84101482054553
0.7 5.705515556289597
0.8 5.571407217867542
0.9 5.4383546258216
1.0 5.30611473378729
1.0 4.534583947088709
0.9 4.72767331940264
0.8 4.919949991704938
0.7 5.111170917631122
0.6 5.30100091772343
0.5 5.488976304598923
0.4 5.674461465602724
0.3 5.856612280383199
0.2 6.034385048143959
0.1 6.206659387442284
0.0 6.372524376173565
