lambda-u utility-finmean utility-stderrfinmean
0.0 12.186032320000002 0.6434795577351562
0.1 11.146834462526995 0.5886781409680213
0.2 10.107636605053987 0.534365817612428
0.3 9.068438747580982 0.48070839535016613
0.4 8.029240890107975 0.4279522831299823
0.5 6.990043032634969 0.3764765767756307
0.6 5.950845175161964 0.3268867235507278
0.7 4.911647317688957 0.28018584574396765
0.8 3.872449460215952 0.23808012774126028
0.9 2.833251602742946 0.20344298278344977
1.0 1.7940537452699397 0.18062338777372977
