lambda-u utility-finmean-conloop
0.0 3.9101274106468686
0.1 3.8556426272770072
0.2 3.6401351958963346
0.3 3.364014418765454
0.4 3.0717514466035074
0.5 2.7319138811278343
0.6 2.330348495417269
0.7 1.9290595111777147
0.8 1.4540019750727484
0.9 0.8913448938251863
1.0 0.3318060702065768
1.0 0.3010998040457832
0.9 0.8313151137016971
0.8 1.3584121657286594
0.7 1.8645864529876175
0.6 2.250210832052387
0.5 2.635558809646146
0.4 3.004919180160558
0.3 3.286617000083893
0.2 3.583963466109017
0.1 3.79235513319747
0.0 3.8763681015399314
