lambda-u utility-finmean utility-stderrfinmean best-param best-planner
0.0 4.415188260000001 0.21312125455030753 10.0 rrtconnect-default-sc10.00
0.1 4.316860131835287 0.21697132785824902 1.6 rrtconnect-default-sc01.60
0.2 4.076067615670573 0.2154213239565026 1.0 rrtconnect-default-sc01.00
0.3 3.8046048335058584 0.19815192199458292 1.0 rrtconnect-default-sc01.00
0.4 3.533142051341143 0.18125488908796064 1.0 rrtconnect-default-sc01.00
0.5 3.2246082991764307 0.19433877414263684 0.63 rrtconnect-default-sc00.63
0.6 2.8865597110117163 0.17191054515718773 0.63 rrtconnect-default-sc00.63
0.7 2.5073306728470026 0.16448516973364316 0.4 rrtconnect-default-sc00.40
0.8 2.0895777186822873 0.14914114602186654 0.25 rrtconnect-default-sc00.25
0.9 1.5852968985175746 0.128147047303658 0.0 rrtconnect-default-sc00.00
1.0 0.9043653583528597 0.09872090408642294 0.0 rrtconnect-default-sc00.00
