lambda-u utility-finmean-conloop
0.0 3.0180463260724206
0.1 3.3993646636124626
0.2 3.429090455076822
0.3 3.240370226399265
0.4 2.8583510036540885
0.5 2.42815890738261
0.6 1.9979668111111322
0.7 1.5677747148396544
0.8 1.1375826185681759
0.9 0.7073905222966982
1.0 0.2771984260252204
1.0 0.26225895236221974
0.9 0.6939449959999976
0.8 1.1256310396377756
0.7 1.557317083275554
0.6 1.989003126913332
0.5 2.42068917055111
0.4 2.8523752141888883
0.3 3.0358704855191654
0.2 3.2076045952390633
0.1 3.211262442172362
0.0 2.9457416478079788
