lambda-u utility-finmean-conloop
0.0 5.851053380747429
0.1 5.84158697671956
0.2 5.906703356583432
0.3 6.0084282769907285
0.4 6.125923474663608
0.5 6.2508929866488065
0.6 6.3798509442849
0.7 6.511153077618119
0.8 6.643939246847224
0.9 6.77772048274078
1.0 6.912199822263969
1.0 3.6832024566352297
0.9 3.8713644825809803
0.8 4.058828404897095
0.7 4.245297260548763
0.6 4.43028208030454
0.5 4.612922724363192
0.4 4.791574922770952
0.3 4.96275280686639
0.2 5.1181604136962475
0.1 5.23695947998268
0.0 5.281175762377374
