problem planner-seedless gf path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean
herbbookshelf1nom incbi-bisect-gf0.00 0.00 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 11.024769201279739 1.5591624991821622 50 0 50 11.010720913179998 1.559176545607129 50 0 50 0.23059593027999997 0.01797403019620388 50 0 50 0.4458501541199999 0.046990086271360046 50 0 50 10.116870173920002 1.529543171903112
herbbookshelf1nom incbi-bisect-gf0.10 0.10 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.807822618483383 1.5555341270221161 50 0 50 10.793903418719998 1.5555460260499934 50 0 50 0.23189606376 0.018907346561968366 50 0 50 0.28085225082000004 0.028540539502903438 50 0 50 10.070374949320001 1.5325034348633926
herbbookshelf1nom incbi-bisect-gf0.20 0.20 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.694174232481219 1.5395052504249556 50 0 50 10.680248936100002 1.5395071056689176 50 0 50 0.23197437357999998 0.018736646663685727 50 0 50 0.23796252324000008 0.020684070871855472 50 0 50 10.000602526900002 1.5170134223486273
herbbookshelf1nom incbi-bisect-gf0.30 0.30 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.642451748845282 1.5439242344450281 50 0 50 10.628296515919997 1.5439512828232673 50 0 50 0.23107465918000009 0.01676935998316545 50 0 50 0.19795003232000005 0.017237504621174047 50 0 50 9.993317123200002 1.5214462405737417
herbbookshelf1nom incbi-bisect-gf0.40 0.40 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.57920805930716 1.535215789336674 50 0 50 10.56534378422 1.5352047861133644 50 0 50 0.22921870639999997 0.018034100686744138 50 0 50 0.17308914401999992 0.018681879850847724 50 0 50 9.960622915519998 1.5099213693410987
herbbookshelf1nom incbi-bisect-gf0.50 0.50 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.7980565547929 1.5677560883467023 50 0 50 10.784183216700002 1.5677550895467882 50 0 50 0.23168124655999997 0.018828273621961798 50 0 50 0.19773335158000005 0.025572563093556638 50 0 50 10.150909343479999 1.5352569043493418
herbbookshelf1nom incbi-bisect-gf0.60 0.60 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.725674848555164 1.5604459849517966 50 0 50 10.71179798956 1.5604406364304035 50 0 50 0.23107710338000004 0.01833941391738366 50 0 50 0.2137177982800001 0.02908936023788634 50 0 50 10.064855844520002 1.5247700132130375
herbbookshelf1nom incbi-bisect-gf0.70 0.70 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.67897646427334 1.5492166095192565 50 0 50 10.66504424054 1.5492239018948801 50 0 50 0.23035967506 0.01791335795680159 50 0 50 0.21508326516 0.027637209361977805 50 0 50 10.019142665059997 1.51607829542503
herbbookshelf1nom incbi-bisect-gf0.80 0.80 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.747956466673818 1.5563328945882786 50 0 50 10.734043616520003 1.5563278831258165 50 0 50 0.23301199239999984 0.01909294445401358 50 0 50 0.22108825382000014 0.029775363394694214 50 0 50 10.080266338140001 1.5211575888708642
herbbookshelf1nom incbi-bisect-gf0.90 0.90 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.861852660182644 1.59947899750123 50 0 50 10.847800807359999 1.5994865486516243 50 0 50 0.2360515164199999 0.020266681041081466 50 0 50 0.22883930320000004 0.03138494313987293 50 0 50 10.1804449061 1.5637984744023623
herbbookshelf1nom incbi-bisect-gf1.00 1.00 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 28422.12 4334.612254922285 50 0 50 10.778199653627059 1.559975605519931 50 0 50 10.7641214505 1.5599831302337537 50 0 50 0.23339447476 0.01840432731173403 50 0 50 0.23683770773999996 0.03393367505286387 50 0 50 10.091844353479999 1.5223247712755612
