problem planner-seedless gf path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean
herbbookshelf0 wincbi-fwd-gf0.01 0.01 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8314479970938595 0.1450505423203963 50 0 50 1.8201193117200005 0.14505205777167568 50 0 50 0.21418435445999986 0.001316988124018918 50 0 50 0.05967966199999999 0.0022255668954712284 50 0 50 1.4357284401199992 0.14214272197711206
herbbookshelf0 wincbi-fwd-gf0.10 0.10 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8548346805573002 0.14629053098178815 50 0 50 1.8430515311599993 0.14630546070440187 50 0 50 0.21819217198000002 0.0030590401193610053 50 0 50 0.052494692219999986 0.00208745896441911 50 0 50 1.4609531799599997 0.14331536495143307
herbbookshelf0 wincbi-fwd-gf0.20 0.20 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8294305324556799 0.14777158990122452 50 0 50 1.8181257320400002 0.14776484995326358 50 0 50 0.21359042615999996 0.0013048913790386786 50 0 50 0.04741468753999999 0.0018743505410903848 50 0 50 1.4483324529399997 0.14528334021243888
herbbookshelf0 wincbi-fwd-gf0.30 0.30 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8143298864371409 0.14673128957372333 50 0 50 1.80268975838 0.14678804253607272 50 0 50 0.2107617512 0.0014222869458306814 50 0 50 0.042722032679999994 0.0018176062648149088 50 0 50 1.43966014822 0.14354552370598872
herbbookshelf0 wincbi-fwd-gf0.40 0.40 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.84003026485428 0.1494389664679746 50 0 50 1.8286025335000002 0.14941762059470434 50 0 50 0.21420199846 0.0020146926890439024 50 0 50 0.045629795460000004 0.002235132985744179 50 0 50 1.4577893173999996 0.14532924026946686
herbbookshelf0 wincbi-fwd-gf0.50 0.50 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8423721504214599 0.15175081249088698 50 0 50 1.83097235422 0.15171486935265863 50 0 50 0.21294851722000005 0.002401220036858826 50 0 50 0.04710754607999999 0.0021851181599757043 50 0 50 1.4614084078800003 0.14782185174126192
herbbookshelf0 wincbi-fwd-gf0.60 0.60 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8535509824747403 0.14676249010392514 50 0 50 1.8416556944999996 0.1467088988311097 50 0 50 0.21349130318 0.0031745624874013117 50 0 50 0.05345718869999999 0.002148677595221509 50 0 50 1.46559025962 0.1431804054589441
herbbookshelf0 wincbi-fwd-gf0.70 0.70 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8429239702229199 0.1482330536510903 50 0 50 1.8314228218799995 0.148248756622507 50 0 50 0.21133879264 0.002019374209978044 50 0 50 0.05600571046 0.002213581014970025 50 0 50 1.4539868733800005 0.14480487317668503
herbbookshelf0 wincbi-fwd-gf0.80 0.80 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8281202650075397 0.14701337076692153 50 0 50 1.8168537299800007 0.14701862295131451 50 0 50 0.21123568165999998 0.0012724413407174814 50 0 50 0.05969742138 0.0023525180133389255 50 0 50 1.4380583798400002 0.14400765835157056
herbbookshelf0 wincbi-fwd-gf0.90 0.90 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8392014217377592 0.14657740083064744 50 0 50 1.8273662899599998 0.14656372194940612 50 0 50 0.21199644745999993 0.0023204815009416372 50 0 50 0.06357791966000001 0.0026075993247483514 50 0 50 1.4439979593799996 0.14315605598887138
herbbookshelf0 wincbi-fwd-gf0.99 0.99 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 4544.84 457.8896715523137 50 0 50 1.8541801834108198 0.14914892898265794 50 0 50 1.84258427954 0.14912787871965918 50 0 50 0.21695900334 0.0031434939876131673 50 0 50 0.06685529893999999 0.0029703327558417004 50 0 50 1.4483217724400002 0.1442711026675187
