problem planner-seedless gf path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean
herbbookshelf1nom incbi-even-gf0.01 0.01 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.8769866371159205 0.13028796972298337 50 0 50 1.8631005311000002 0.13028093315251815 50 0 50 0.27993560704 0.025809206047695647 50 0 50 0.30870269631999997 0.037463924521008336 50 0 50 1.1127424965400001 0.09736801886445844
herbbookshelf1nom incbi-even-gf0.10 0.10 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.8558593320845407 0.12633501019874152 50 0 50 1.8417709501000008 0.12625684677565205 50 0 50 0.28252374055999996 0.019672070254616477 50 0 50 0.2828677010599999 0.024264369615297012 50 0 50 1.1172562585999999 0.10277324757823719
herbbookshelf1nom incbi-even-gf0.20 0.20 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.7781485652928206 0.11796595661282291 50 0 50 1.7642878509799993 0.11796266348790027 50 0 50 0.26922858516000003 0.018758827981564394 50 0 50 0.24408106920000003 0.019443088100127313 50 0 50 1.0940975414599998 0.0966515206117699
herbbookshelf1nom incbi-even-gf0.30 0.30 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.77001547813434 0.11982052360737942 50 0 50 1.7558033855999997 0.11976344006106117 50 0 50 0.2727697185 0.02058596967732278 50 0 50 0.22427501096000005 0.01863876940438173 50 0 50 1.1000196667800004 0.09608026129443163
herbbookshelf1nom incbi-even-gf0.40 0.40 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.7506686353679404 0.1274864896877587 50 0 50 1.7367683029400005 0.1274698668788688 50 0 50 0.27250620736000003 0.01993599825745236 50 0 50 0.2135976203 0.023453580448244155 50 0 50 1.09492217788 0.09746906672084404
herbbookshelf1nom incbi-even-gf0.50 0.50 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.7847314739221805 0.13164921024789134 50 0 50 1.7704728693199998 0.13161081899232416 50 0 50 0.2688007983 0.019030093692287118 50 0 50 0.24811630176000002 0.02955024042885622 50 0 50 1.093905254 0.09616848689844454
herbbookshelf1nom incbi-even-gf0.60 0.60 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.8234159708026596 0.14068229549615868 50 0 50 1.8095557585999997 0.14068684387839683 50 0 50 0.2669105836 0.018845013548983675 50 0 50 0.28952732202 0.03830032183382685 50 0 50 1.0950046888600002 0.09712847437783806
herbbookshelf1nom incbi-even-gf0.70 0.70 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.8653355884556 0.15051700148911065 50 0 50 1.85135614926 0.15047889380091142 50 0 50 0.27196464243999996 0.01985587608877514 50 0 50 0.30441409354 0.041841201922719784 50 0 50 1.1183246042800001 0.10363406174668773
herbbookshelf1nom incbi-even-gf0.80 0.80 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.8508246326445599 0.14253902268773402 50 0 50 1.8368079704999998 0.14254180647137346 50 0 50 0.2729225611400001 0.018869771705327765 50 0 50 0.31107752634 0.04095985280919154 50 0 50 1.0992951090999996 0.0973443984490191
herbbookshelf1nom incbi-even-gf0.90 0.90 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.8419497013090405 0.14439149250781244 50 0 50 1.82813063748 0.14438561365508337 50 0 50 0.27184320203999995 0.019876377603435802 50 0 50 0.31041563292 0.042510566208126016 50 0 50 1.09148512234 0.09715390873664392
herbbookshelf1nom incbi-even-gf0.99 0.99 50 0 50 6.6928233690642 0.20380356032506822 50 0 50 3015.24 278.50662771580977 50 0 50 1.8621430301668807 0.14610768751915773 50 0 50 1.8480153818 0.146061648069621 50 0 50 0.27417748338000003 0.019133875922034114 50 0 50 0.31839081556000004 0.04267350319467316 50 0 50 1.10008155824 0.09768771068909651
