problem planner-seedless gf path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean
workcellef incbi-alt-gf0.01 0.01 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 6.115913596153201 0.6889613221391022 50 0 50 6.111086574680001 0.6889646277173667 50 0 50 0.5919351091999999 0.04526070812772867 50 0 50 0.8293817906600002 0.18315696538942702 50 0 50 4.486570528440001 0.47297073220803254
workcellef incbi-alt-gf0.10 0.10 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 6.0948889875406 0.6827152372743546 50 0 50 6.090124145179999 0.6827149807281588 50 0 50 0.58758450908 0.04697444168713666 50 0 50 0.81462069454 0.1772741976402272 50 0 50 4.487755213420001 0.4726838238979811
workcellef incbi-alt-gf0.20 0.20 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 6.0040140247372005 0.6718258064699675 50 0 50 5.99924830368 0.6718137863311702 50 0 50 0.5862576979799999 0.04656940995113065 50 0 50 0.7425622823800001 0.15776835889820626 50 0 50 4.471031196880001 0.4773037022121598
workcellef incbi-alt-gf0.30 0.30 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 5.862304801940601 0.6239077781385155 50 0 50 5.85753095128 0.623904045248274 50 0 50 0.58966929446 0.04616667788019862 50 0 50 0.5614805445600001 0.10673824756718263 50 0 50 4.50830697496 0.47809970852031625
workcellef incbi-alt-gf0.40 0.40 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 5.660447578430799 0.5845361715212185 50 0 50 5.655689093220001 0.5845366332719075 50 0 50 0.5879828469999999 0.04662182107058948 50 0 50 0.40608728872 0.07111538675815814 50 0 50 4.470399090720001 0.4727921879842653
workcellef incbi-alt-gf0.50 0.50 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 5.489052700995402 0.5586931003397853 50 0 50 5.484290904080001 0.5586920379424649 50 0 50 0.5744450401200001 0.0459130125253722 50 0 50 0.28243253267999996 0.04792250307038062 50 0 50 4.44943397424 0.4720202670409033
workcellef incbi-alt-gf0.60 0.60 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 5.492234511376398 0.541188272988223 50 0 50 5.487459136860001 0.5411912873475632 50 0 50 0.5792542598000001 0.04458212471665196 50 0 50 0.25946423396 0.036070573245719675 50 0 50 4.474111794640001 0.4688834066556917
workcellef incbi-alt-gf0.70 0.70 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 5.594967641833001 0.5628470052263159 50 0 50 5.590193596499998 0.5628445676639616 50 0 50 0.5906360408799999 0.04714282836649016 50 0 50 0.31697579077999993 0.04599482512868207 50 0 50 4.50571010934 0.47829578246216936
workcellef incbi-alt-gf0.80 0.80 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 5.644344673156801 0.564019971200634 50 0 50 5.639439300480001 0.5640298461094001 50 0 50 0.6105409090399999 0.05349802794029932 50 0 50 0.35612300724000007 0.051560730454466075 50 0 50 4.49865696752 0.47078730088442594
workcellef incbi-alt-gf0.90 0.90 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 5.6162211036662 0.561826644189084 50 0 50 5.611449466219999 0.5618321830629217 50 0 50 0.5922035159800002 0.048832751056347094 50 0 50 0.36006697930000003 0.05249701025622424 50 0 50 4.4859413313399985 0.4717243253525987
workcellef incbi-alt-gf0.99 0.99 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 9020.46 978.6785047612073 50 0 50 5.578683037758199 0.5595450568468365 50 0 50 5.573833107460001 0.5595538152332977 50 0 50 0.5898930460800001 0.04626232593413095 50 0 50 0.35326971192 0.05110802514253096 50 0 50 4.456656613760001 0.4718535311281697
