problem planner-seedless gf path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean
workcellij wincbi-even-gf0.01-hi0.00 0.01 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 4.360053205491801 0.5724104822961067 50 0 50 4.3550906541200005 0.5724004880664701 50 0 50 0.6075848043200001 0.0511744869240428 50 0 50 2.5137524714799997 0.48242721133169236 50 0 50 1.00378575718 0.05738807583554608
workcellij wincbi-even-gf0.10-hi0.00 0.10 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 4.312045474052201 0.5621343898037449 50 0 50 4.30718314244 0.5621347741247622 50 0 50 0.5903550123800001 0.04701686474486061 50 0 50 2.4838537097400004 0.47599455791614476 50 0 50 1.0037268965600001 0.056812870823498604
workcellij wincbi-even-gf0.20-hi0.00 0.20 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 4.371827349663399 0.5801412534689742 50 0 50 4.36676225532 0.5801425822081261 50 0 50 0.61350158558 0.05019080023714433 50 0 50 2.5148826618799998 0.4882483170542673 50 0 50 1.00454583176 0.058233825705046066
workcellij wincbi-even-gf0.30-hi0.00 0.30 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 4.295680618286401 0.5539906755380544 50 0 50 4.29084294726 0.5539849972618732 50 0 50 0.59767123454 0.04686792089834002 50 0 50 2.448876056160001 0.4637980768838374 50 0 50 1.0085192415600004 0.058344966516944506
workcellij wincbi-even-gf0.40-hi0.00 0.40 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 4.198283185959201 0.509632885898406 50 0 50 4.19331303676 0.5096450243734955 50 0 50 0.60809020828 0.04796366961244708 50 0 50 2.3331902054000007 0.41999966905700675 50 0 50 1.0132675915799998 0.057244806242758246
workcellij wincbi-even-gf0.50-hi0.00 0.50 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 3.9857062196752 0.4625815024248079 50 0 50 3.9807604255999998 0.46257414610216685 50 0 50 0.5966301075000002 0.04622376314965879 50 0 50 2.1303791761000004 0.37220691020297836 50 0 50 1.0149062817199999 0.05907789726083717
workcellij wincbi-even-gf0.60-hi0.00 0.60 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 3.6234720325457994 0.3872840133209165 50 0 50 3.6186029337999988 0.3872793374915231 50 0 50 0.5978485325600001 0.048180283666783015 50 0 50 1.78861717194 0.29634899085659056 50 0 50 0.9985831338600002 0.057444763787702253
workcellij wincbi-even-gf0.70-hi0.00 0.70 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 3.2503763246543995 0.30493272334394306 50 0 50 3.245443113480001 0.3049189438989094 50 0 50 0.6079659244000001 0.04604442405385055 50 0 50 1.3949488266600003 0.21494014550862334 50 0 50 1.01192632158 0.057961774358977855
workcellij wincbi-even-gf0.80-hi0.00 0.80 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 2.7226975011831995 0.22157432945582142 50 0 50 2.71781878152 0.22157018645969231 50 0 50 0.58989217074 0.04467108019374311 50 0 50 0.9118524276600003 0.13028083007241362 50 0 50 0.9966854013399999 0.057694656227628864
workcellij wincbi-even-gf0.90-hi0.00 0.90 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 2.3110481786732806 0.1607386952655797 50 0 50 2.3061277799799984 0.16073398102804257 50 0 50 0.60099461786 0.047301960942807426 50 0 50 0.5079835850600002 0.06603286664478379 50 0 50 0.9890349596600001 0.0566723732548677
workcellij wincbi-even-gf0.99-hi0.00 0.99 50 0 50 7.191442242836404 0.11750069155582607 50 0 50 2248.3 129.09717665544883 50 0 50 2.04916354179362 0.12364806853388341 50 0 50 2.0442460062200007 0.1236534788337451 50 0 50 0.5768527323800001 0.041142827324024765 50 0 50 0.2756360528799999 0.03172160352831019 50 0 50 0.9879546866399999 0.05686390585878941
