problem planner-seedless gf path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean
herbbookshelf0 wincbi-lambda0.99-even-gf0.01-hi0.50 0.01 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6640402078628802 0.018165408644179648 50 0 50 0.6528812898999997 0.01816731908442923 50 0 50 0.21429036428 0.001926683814162922 50 0 50 0.06534092062 0.0025519952023349366 50 0 50 0.27682429892000004 0.01515699952045869
herbbookshelf0 wincbi-lambda0.99-even-gf0.10-hi0.50 0.10 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6434905767440801 0.017077462036945882 50 0 50 0.6322685469199999 0.017052428487202027 50 0 50 0.21626596806000006 0.003515807357615621 50 0 50 0.046441471539999994 0.0015175002887891668 50 0 50 0.2726381919200001 0.014547524878195101
herbbookshelf0 wincbi-lambda0.99-even-gf0.20-hi0.50 0.20 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6413159561157599 0.01860542772986331 50 0 50 0.6299830148200001 0.018535270673829884 50 0 50 0.21563724689999994 0.0033991669659653137 50 0 50 0.0444384956 0.00141517265269637 50 0 50 0.27377321256000003 0.015358931262592591
herbbookshelf0 wincbi-lambda0.99-even-gf0.30-hi0.50 0.30 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6293316411971799 0.016929378373766617 50 0 50 0.61817973298 0.016928535846268605 50 0 50 0.21228409337999998 0.0017682067828299407 50 0 50 0.04248852648 0.001124402940348387 50 0 50 0.26831932298 0.015008645143045745
herbbookshelf0 wincbi-lambda0.99-even-gf0.40-hi0.50 0.40 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6534110116959801 0.020161754603324453 50 0 50 0.6421286821200001 0.02009996253864108 50 0 50 0.21458138766 0.0036191232873569205 50 0 50 0.05286570207999999 0.0017312658859343587 50 0 50 0.27801366947999995 0.015897527577349545
herbbookshelf0 wincbi-lambda0.99-even-gf0.50-hi0.50 0.50 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.65043261051174 0.016191490139752615 50 0 50 0.6390488379599999 0.01618907291343721 50 0 50 0.21387140665999996 0.0024246990406149795 50 0 50 0.06106323366 0.0017610237093831037 50 0 50 0.26892474662000004 0.014668730497828918
herbbookshelf0 wincbi-lambda0.99-even-gf0.60-hi0.50 0.60 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6683967638014798 0.01858810418388078 50 0 50 0.65705238592 0.01852494782981668 50 0 50 0.21606374894 0.0033883934611642335 50 0 50 0.07156149136 0.0020012007132318723 50 0 50 0.27341983630000005 0.014966746299532088
herbbookshelf0 wincbi-lambda0.99-even-gf0.70-hi0.50 0.70 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6669748258590599 0.016462044229352355 50 0 50 0.65575965716 0.01644815072805862 50 0 50 0.21323559732000003 0.0022056870709003715 50 0 50 0.07590776446 0.0016062414166457316 50 0 50 0.27152165005999995 0.014659169024277082
herbbookshelf0 wincbi-lambda0.99-even-gf0.80-hi0.50 0.80 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6785246610641399 0.01617130578035273 50 0 50 0.6672057802600001 0.016148057807792583 50 0 50 0.21687331190000003 0.003479214440385655 50 0 50 0.07939410886 0.0017289816231869182 50 0 50 0.2745990036 0.014355851951802775
herbbookshelf0 wincbi-lambda0.99-even-gf0.90-hi0.50 0.90 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6791878461837997 0.018357686790726312 50 0 50 0.66791560852 0.01832548784209887 50 0 50 0.21393898662000002 0.002390921738478611 50 0 50 0.08210060322 0.002325527577484699 50 0 50 0.27489162868 0.014901852387674708
herbbookshelf0 wincbi-lambda0.99-even-gf0.99-hi0.50 0.99 50 0 50 5.528990521410201 0.11243493005293308 50 0 50 802.48 42.87229484534415 50 0 50 0.6688288927077799 0.016657437858064807 50 0 50 0.6576238253399999 0.016659298537329878 50 0 50 0.21243177383999992 0.0017469802585566312 50 0 50 0.08061487486 0.002097675768631106 50 0 50 0.27043773013999994 0.014760834173813069
