problem planner-seedless gf path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean
herbbookshelf1nom wincbi-lambda0.50-even-gf0.01-hi1.00 0.01 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.5760002517701401 0.10057645299237226 50 0 50 1.561907766139999 0.10056409780394866 50 0 50 0.23812366439999993 0.017005064940861982 50 0 50 0.14936145584000005 0.01185044425473542 50 0 50 0.9855956255200001 0.08447273158294692
herbbookshelf1nom wincbi-lambda0.50-even-gf0.10-hi1.00 0.10 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.6407691764823997 0.10682874706987211 50 0 50 1.62701506236 0.1068286392318437 50 0 50 0.23156444939999993 0.018902025390686413 50 0 50 0.22118016970000004 0.016545069836588187 50 0 50 0.9777406400399998 0.08443099335109137
herbbookshelf1nom wincbi-lambda0.50-even-gf0.20-hi1.00 0.20 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.64457184791516 0.11957027799150355 50 0 50 1.6306683735 0.11954928228287597 50 0 50 0.23386597401999995 0.018252302740682524 50 0 50 0.23518400254000008 0.0244579770350037 50 0 50 0.9804471851999996 0.08549372888353207
herbbookshelf1nom wincbi-lambda0.50-even-gf0.30-hi1.00 0.30 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.7098604106904003 0.12799814647746155 50 0 50 1.6962426143000002 0.1279860002527089 50 0 50 0.23105718234 0.016838271202448966 50 0 50 0.3085724873799999 0.032591998872915716 50 0 50 0.97691900168 0.08707840257358047
herbbookshelf1nom wincbi-lambda0.50-even-gf0.40-hi1.00 0.40 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.7249340820311396 0.1332805407200931 50 0 50 1.71125984298 0.13326800895464064 50 0 50 0.23081834677999993 0.018213409238483698 50 0 50 0.32666819643999995 0.03705118583241315 50 0 50 0.9763641477799997 0.08843523315884545
herbbookshelf1nom wincbi-lambda0.50-even-gf0.50-hi1.00 0.50 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.7314508342739003 0.13170357365182533 50 0 50 1.7177256662800002 0.13170754784754377 50 0 50 0.23124942487999992 0.017348499630262748 50 0 50 0.3336069783800001 0.03782338117616499 50 0 50 0.9745020237600002 0.08615819811275442
herbbookshelf1nom wincbi-lambda0.50-even-gf0.60-hi1.00 0.60 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.7571164655688796 0.13101320910389452 50 0 50 1.7433038091400002 0.13101010074895164 50 0 50 0.22828649900000006 0.01631077971032934 50 0 50 0.34273503818 0.037698504092706815 50 0 50 0.9925918674599997 0.08613747334748863
herbbookshelf1nom wincbi-lambda0.50-even-gf0.70-hi1.00 0.70 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.7411463832852399 0.133172637315708 50 0 50 1.7273744383999996 0.13316500046056817 50 0 50 0.22998097695999997 0.017347576923701258 50 0 50 0.34229145704 0.03829432885809479 50 0 50 0.9767753752400001 0.08782102543726407
herbbookshelf1nom wincbi-lambda0.50-even-gf0.80-hi1.00 0.80 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.7376651144032198 0.13031242473202476 50 0 50 1.7238806445799997 0.13032116322335027 50 0 50 0.23268239736000004 0.018044015555585016 50 0 50 0.34067668671999995 0.03786351733517706 50 0 50 0.9739631843999997 0.08538457604882867
herbbookshelf1nom wincbi-lambda0.50-even-gf0.90-hi1.00 0.90 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.7863125038143406 0.14068134425692053 50 0 50 1.7724930617599997 0.1406296685813291 50 0 50 0.23821379084000005 0.02126780464157329 50 0 50 0.35546108911999996 0.044089125485137215 50 0 50 0.9987911130999998 0.08826482614281936
herbbookshelf1nom wincbi-lambda0.50-even-gf0.99-hi1.00 0.99 50 0 50 6.7143182145166005 0.20458007337654532 50 0 50 2704.18 246.18292798781366 50 0 50 1.7479302835453594 0.13562337152089385 50 0 50 1.7342964546000001 0.13561339816492335 50 0 50 0.23075432955999997 0.018177606246538528 50 0 50 0.34512174528 0.03959190279279663 50 0 50 0.9800148926400002 0.08843627144522301
