problem planner-seedless gf path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean
workcellef incbi-rev-gf0.01 0.01 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 10.2237230062438 1.0781817418488657 50 0 50 10.2188798361 1.0781763233833808 50 0 50 0.5759413556200002 0.04412629112030622 50 0 50 0.7536036444000002 0.16770801665213028 50 0 50 8.690967072640001 0.883520415093073
workcellef incbi-rev-gf0.10 0.10 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 10.1796959304824 1.0637322686391597 50 0 50 10.17488296082 1.0637267344760615 50 0 50 0.5748694420999998 0.04544909562821522 50 0 50 0.7576467282999999 0.16811482911330647 50 0 50 8.643817769320002 0.8683667680142577
workcellef incbi-rev-gf0.20 0.20 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 10.181387076380197 1.0600251402161953 50 0 50 10.17662437268 1.060014570439629 50 0 50 0.5773868442600001 0.047760061966390335 50 0 50 0.7099200224000001 0.15277179778118505 50 0 50 8.69025053324 0.8735365432811687
workcellef incbi-rev-gf0.30 0.30 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 9.953785300258598 1.0059115354644887 50 0 50 9.94899569508 1.0059074723074841 50 0 50 0.5707297985199999 0.04314874870425564 50 0 50 0.54327056356 0.10371681083377461 50 0 50 8.639390613879996 0.8683671779927908
workcellef incbi-rev-gf0.40 0.40 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 9.858431463241198 0.9776938903558121 50 0 50 9.853633433580004 0.9776967665338611 50 0 50 0.58461573806 0.045213372678511735 50 0 50 0.39943344494 0.06847731800194179 50 0 50 8.674242701860003 0.871534928227711
workcellef incbi-rev-gf0.50 0.50 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 9.808633866311398 0.9517259064190385 50 0 50 9.803814293119999 0.951732479877425 50 0 50 0.5823083013599999 0.04412207214131711 50 0 50 0.2837922587600001 0.04413038470117218 50 0 50 8.75262445712 0.8720338151214365
workcellef incbi-rev-gf0.60 0.60 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 9.742378201486002 0.9441929029266584 50 0 50 9.73744816222 0.9441793215298876 50 0 50 0.5879535044999997 0.04491555531136487 50 0 50 0.25926393396 0.037667941486607494 50 0 50 8.709640478559999 0.8713995823395851
workcellef incbi-rev-gf0.70 0.70 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 9.923010563846598 0.9917754520972006 50 0 50 9.91826793286 0.9917670540412594 50 0 50 0.5960202504 0.051300457013345215 50 0 50 0.33116941856000004 0.04689468580487198 50 0 50 8.806584100400002 0.905299418467284
workcellef incbi-rev-gf0.80 0.80 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 9.823164477343198 0.9608677823049786 50 0 50 9.818413791680001 0.960863123207438 50 0 50 0.56944733524 0.0449735739344513 50 0 50 0.3599155829000001 0.04829185343877925 50 0 50 8.70605816544 0.8774066349423564
workcellef incbi-rev-gf0.90 0.90 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 9.805051903725401 0.9562343488987632 50 0 50 9.80019935654 0.9562347853681002 50 0 50 0.58570689022 0.04863376414393555 50 0 50 0.3797415091599998 0.051333241634983054 50 0 50 8.6529013107 0.8699361866787642
workcellef incbi-rev-gf0.99 0.99 50 0 50 6.4414372241701985 0.12017090867131625 50 0 50 17725.38 1851.5427394010032 50 0 50 9.8397704648968 0.9586220449524646 50 0 50 9.83491896616 0.9586215178866118 50 0 50 0.5781824900399998 0.04362709334199994 50 0 50 0.37548662617999995 0.05086586786136229 50 0 50 8.697088330960003 0.8741685499839489
