problem planner-seedless gf path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean
herbbookshelf0 incbi-rev-gf0.01 0.01 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.6700450038910201 0.016929463763249806 50 0 50 0.6589438488999998 0.016919522150551824 50 0 50 0.24070236765999997 0.0065036814733568215 50 0 50 0.0707230515 0.004404613583695711 50 0 50 0.25913990377999996 0.01332880269317757
herbbookshelf0 incbi-rev-gf0.10 0.10 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.6972888422011602 0.018726066377966064 50 0 50 0.6859833319200002 0.01866127701403345 50 0 50 0.25482574337999997 0.008236455367784239 50 0 50 0.07548081512000002 0.004960973644980029 50 0 50 0.26473745432000007 0.013368952075216227
herbbookshelf0 incbi-rev-gf0.20 0.20 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.6734887409210201 0.016420485175287172 50 0 50 0.6623805405800001 0.016423565734058402 50 0 50 0.24613370465999998 0.006300575071826076 50 0 50 0.06707449583999998 0.004196636284622717 50 0 50 0.26041479425999997 0.013400427113400807
herbbookshelf0 incbi-rev-gf0.30 0.30 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.6755380153657197 0.016063843177298465 50 0 50 0.6643093041200001 0.01604767467820148 50 0 50 0.24485513270000003 0.006073908089072137 50 0 50 0.06812459130000001 0.0037175745796778387 50 0 50 0.26218968852 0.013168670991091095
herbbookshelf0 incbi-rev-gf0.40 0.40 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.68201142787932 0.016636142117839075 50 0 50 0.6707492983400001 0.016616053767569677 50 0 50 0.24326742441999996 0.0061563947538414284 50 0 50 0.07943741083999996 0.004352313141414571 50 0 50 0.25931990102 0.013187718431426711
herbbookshelf0 incbi-rev-gf0.50 0.50 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.69402250766758 0.01604242336738878 50 0 50 0.6829337335000001 0.016040369657251436 50 0 50 0.24533709843999996 0.00641313780790779 50 0 50 0.08774981046 0.00412622886986103 50 0 50 0.2608189358599999 0.013037373928808311
herbbookshelf0 incbi-rev-gf0.60 0.60 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.6975231075287198 0.016833915833085147 50 0 50 0.6864230239800001 0.01683270690340693 50 0 50 0.24465924688000001 0.005997350844646299 50 0 50 0.09274635964 0.0044773568006697215 50 0 50 0.2600566632800001 0.013184354065618133
herbbookshelf0 incbi-rev-gf0.70 0.70 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.7185224199294399 0.018810290547941755 50 0 50 0.70714546444 0.01876741592391121 50 0 50 0.24712070708000003 0.006695929295257189 50 0 50 0.10616318608 0.004755488177061248 50 0 50 0.26381321166 0.013066309736891553
herbbookshelf0 incbi-rev-gf0.80 0.80 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.7262548017501997 0.01733046635951816 50 0 50 0.71514049152 0.01733781476006327 50 0 50 0.2468025447399999 0.006667361612858131 50 0 50 0.11888643353999999 0.004527626795067411 50 0 50 0.26005448659999997 0.01314053895296341
herbbookshelf0 incbi-rev-gf0.90 0.90 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.7319988870619203 0.017386894215322725 50 0 50 0.7207982951199999 0.017365110009728763 50 0 50 0.24721647484 0.006145314294994904 50 0 50 0.11988362255999994 0.004230449569022037 50 0 50 0.26390567011999994 0.013272802390154603
herbbookshelf0 incbi-rev-gf0.99 0.99 50 0 50 4.9175458462794 0.047745246543316064 50 0 50 762.24 38.82275326955278 50 0 50 0.7302023935317599 0.018173744802715438 50 0 50 0.7190720998799999 0.01817918814097761 50 0 50 0.24863479652000003 0.007358755956572193 50 0 50 0.12182746172000002 0.00487607332765512 50 0 50 0.25941038052000004 0.013162379333710762
